signature_id	signature_name	gene_symbol	gene_symbol_clean	source_reference
NEFTEL_OPC_LIKE	Neftel OPC-like program	HRASLS	HRASLS	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	LHFPL3	LHFPL3	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	LIMA1	LIMA1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	LMF1	LMF1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	LPPR1	LPPR1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	NEU4	NEU4	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	NKAIN4	NKAIN4	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	NLGN3	NLGN3	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	OLIG1	OLIG1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	OMG	OMG	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	P2RX7	P2RX7	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PCDHGC3	PCDHGC3	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PGRMC1	PGRMC1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PHYHIPL	PHYHIPL	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PLLP	PLLP	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PLP1	PLP1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PMP2	PMP2	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PSAT1	PSAT1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	PTPRZ1	PTPRZ1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	RAB31	RAB31	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	RNF13	RNF13	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	RTKN	RTKN	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	SCD5	SCD5	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	SCRG1	SCRG1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	SERINC5	SERINC5	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	SIRT2	SIRT2	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	SOX2-OT	SOX2-OT	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	THY1	THY1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	TMEM206	TMEM206	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	TNR	TNR	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	TNS3	TNS3	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	TTYH1	TTYH1	Neftel et al., Cell (2019), Table S2
NEFTEL_OPC_LIKE	Neftel OPC-like program	VCAN	VCAN	Neftel et al., Cell (2019), Table S2
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ABL1	ABL1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	AK2	AK2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	AMD1	AMD1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ANP32E	ANP32E	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ARID4A	ARID4A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ASF1A	ASF1A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ASF1B	ASF1B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ATAD2	ATAD2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ATF5	ATF5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ATRX	ATRX	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	AURKA	AURKA	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	AURKB	AURKB	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BARD1	BARD1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BCL3	BCL3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BIRC5	BIRC5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BRCA1	BRCA1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BRCA2	BRCA2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BRMS1L	BRMS1L	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BUB1	BUB1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BUB1B	BUB1B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	BUB3	BUB3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CASP8AP2	CASP8AP2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CBX1	CBX1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CBX5	CBX5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCNA2	CCNA2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCNB2	CCNB2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCND1	CCND1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCNE1	CCNE1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCNF	CCNF	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCNT1	CCNT1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CCP110	CCP110	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC20	CDC20	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC25A	CDC25A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC25B	CDC25B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC27	CDC27	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC45	CDC45	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC6	CDC6	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDC7	CDC7	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDCA3	CDCA3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDCA8	CDCA8	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDK1	CDK1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDK4	CDK4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDKN1A	CDKN1A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDKN1B	CDKN1B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDKN2A	CDKN2A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDKN2C	CDKN2C	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CDKN3	CDKN3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CENPA	CENPA	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CENPE	CENPE	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CENPF	CENPF	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CENPM	CENPM	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CHAF1A	CHAF1A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CHEK1	CHEK1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CHEK2	CHEK2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CHMP1A	CHMP1A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CIT	CIT	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CKS1B	CKS1B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CKS2	CKS2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CNOT9	CNOT9	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CSE1L	CSE1L	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CTCF	CTCF	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CTPS1	CTPS1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CUL1	CUL1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CUL3	CUL3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CUL4A	CUL4A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	CUL5	CUL5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DBF4	DBF4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DCK	DCK	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DCLRE1B	DCLRE1B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DCTPP1	DCTPP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DDX39A	DDX39A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DEK	DEK	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DEPDC1	DEPDC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DIAPH3	DIAPH3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DKC1	DKC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DLGAP5	DLGAP5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DMD	DMD	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DNMT1	DNMT1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DONSON	DONSON	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DR1	DR1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DSCC1	DSCC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DTYMK	DTYMK	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	DUT	DUT	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	E2F1	E2F1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	E2F2	E2F2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	E2F3	E2F3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	E2F4	E2F4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	E2F8	E2F8	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EED	EED	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EFNA5	EFNA5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EGF	EGF	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EIF2S1	EIF2S1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ESPL1	ESPL1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EWSR1	EWSR1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EXO1	EXO1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EXOSC8	EXOSC8	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	EZH2	EZH2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	FANCC	FANCC	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	FBXO5	FBXO5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	FOXN3	FOXN3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	G3BP1	G3BP1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	GINS1	GINS1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	GINS2	GINS2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	GINS3	GINS3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	GINS4	GINS4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	GSPT1	GSPT1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	H2AX	H2AX	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	H2AZ1	H2AZ1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	H2AZ2	H2AZ2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	H2BC12	H2BC12	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HELLS	HELLS	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HIF1A	HIF1A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HIRA	HIRA	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HMGA1	HMGA1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HMGB2	HMGB2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HMGB3	HMGB3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HMGN2	HMGN2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HMMR	HMMR	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HNRNPD	HNRNPD	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HNRNPU	HNRNPU	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HOXC10	HOXC10	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HSPA8	HSPA8	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	HUS1	HUS1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ILF3	ILF3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	INCENP	INCENP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	ING3	ING3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	IPO7	IPO7	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	JPT1	JPT1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KATNA1	KATNA1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF11	KIF11	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF15	KIF15	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF18B	KIF18B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF20B	KIF20B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF22	KIF22	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF23	KIF23	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF2C	KIF2C	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF4A	KIF4A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KIF5B	KIF5B	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KMT5A	KMT5A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KNL1	KNL1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KPNA2	KPNA2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	KPNB1	KPNB1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	LBR	LBR	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	LIG1	LIG1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	LIG3	LIG3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	LMNB1	LMNB1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	LUC7L3	LUC7L3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	LYAR	LYAR	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MAD2L1	MAD2L1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MAP3K20	MAP3K20	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MAPK14	MAPK14	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MARCKS	MARCKS	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MCM2	MCM2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MCM3	MCM3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MCM4	MCM4	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MCM5	MCM5	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MCM6	MCM6	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MCM7	MCM7	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MEIS1	MEIS1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MEIS2	MEIS2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MELK	MELK	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MKI67	MKI67	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MLH1	MLH1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MMS22L	MMS22L	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MNAT1	MNAT1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MRE11	MRE11	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MSH2	MSH2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MT2A	MT2A	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MTF2	MTF2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MTHFD2	MTHFD2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MXD3	MXD3	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MYBL2	MYBL2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	MYC	MYC	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NAA38	NAA38	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NAP1L1	NAP1L1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NASP	NASP	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NBN	NBN	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NCAPD2	NCAPD2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NCL	NCL	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NDC80	NDC80	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NEK2	NEK2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NME1	NME1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NOLC1	NOLC1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NOP56	NOP56	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NOTCH2	NOTCH2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NSD2	NSD2	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUDT21	NUDT21	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUMA1	NUMA1	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUP107	NUP107	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUP153	NUP153	Prespecified cell-cycle comparator panel
PROLIFERATION_CELL_CYCLE	Proliferation / cell-cycle control signature	NUP205	NUP205	Prespecified cell-cycle comparator panel
